IE_XML_ID	IE_NAME	IE_ID	IE_ACTIVE	IE_ACTIVE_FROM	IE_ACTIVE_TO	IE_PREVIEW_PICTURE	IE_PREVIEW_TEXT	IE_PREVIEW_TEXT_TYPE	IE_DETAIL_PICTURE	IE_DETAIL_TEXT	IE_DETAIL_TEXT_TYPE	IE_CODE	IE_SORT	IE_TAGS	IP_PROP85	IP_PROP95	IP_PROP96	IP_PROP97	IP_PROP43	IP_PROP44	IP_PROP45	IP_PROP46	IP_PROP47	IP_PROP50	IP_PROP107	IP_PROP59	IP_PROP105	IP_PROP102	IP_PROP99	IP_PROP130	IP_PROP124	IP_PROP114	IP_PROP134	IP_PROP132	IP_PROP139	IP_PROP110	IP_PROP98	IP_PROP51	IP_PROP111	IP_PROP106	IP_PROP60	IP_PROP137	IP_PROP127	IP_PROP129	IP_PROP135	IP_PROP136	IP_PROP126	IP_PROP128	IP_PROP112	IP_PROP100	IP_PROP131	IP_PROP103	IP_PROP101	IP_PROP104	IP_PROP52	IP_PROP93	IP_PROP125	IP_PROP133	IP_PROP138	IP_PROP108	IC_GROUP0	IC_GROUP1	IC_GROUP2
63791	Термошкаф  T-3040210-45	63791	Y					text	/upload/iblock/626/626ab908906b379a29598b628d9e5a8b.png		html	T-3040210-45	500			300	400	210	itprom				T-3040210-45		Есть			Есть	Простая									/upload/iblock/d22/d22ab363bd2d64448eb6721fc8bff9fa.png	IP55	Есть									45	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63791	Термошкаф  T-3040210-45	63791	Y					text	/upload/iblock/626/626ab908906b379a29598b628d9e5a8b.png		html	T-3040210-45	500			300	400	210	itprom				T-3040210-45		Есть			Есть	Простая									/upload/iblock/b0a/b0a528c19ddc17641095749658721a6c.png	IP55	Есть									45	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63791	Термошкаф  T-3040210-45	63791	Y					text	/upload/iblock/626/626ab908906b379a29598b628d9e5a8b.png		html	T-3040210-45	500			300	400	210	itprom				T-3040210-45		Есть			Есть	Простая									/upload/iblock/365/365eb110cdc4b67f251e1c5394acde23.png	IP55	Есть									45	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63791	Термошкаф  T-3040210-45	63791	Y					text	/upload/iblock/626/626ab908906b379a29598b628d9e5a8b.png		html	T-3040210-45	500			300	400	210	itprom				T-3040210-45		Есть			Есть	Простая									/upload/iblock/cfd/cfd4b2435293bbf44e726b5a4a140454.png	IP55	Есть									45	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63791	Термошкаф  T-3040210-45	63791	Y					text	/upload/iblock/626/626ab908906b379a29598b628d9e5a8b.png		html	T-3040210-45	500			300	400	210	itprom				T-3040210-45		Есть			Есть	Простая									/upload/iblock/b43/b437fd83b24db1a1a669314e399b76f9.png	IP55	Есть									45	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63792	Термошкаф  T-3830210-45	63792	Y					text	/upload/iblock/53c/53c1efb54b77e25a0e7822ce12efd8d6.png		html	T-3830210-45	500			380	300	210	itprom				T-3830210-45		Есть			Есть	Простая									/upload/iblock/82f/82f559ef123eb045b4c7e356dbca324a.png	IP55	Есть									45	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63792	Термошкаф  T-3830210-45	63792	Y					text	/upload/iblock/53c/53c1efb54b77e25a0e7822ce12efd8d6.png		html	T-3830210-45	500			380	300	210	itprom				T-3830210-45		Есть			Есть	Простая									/upload/iblock/a8a/a8abbb1d2b335dd1a96fbf41baf652f5.png	IP55	Есть									45	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63792	Термошкаф  T-3830210-45	63792	Y					text	/upload/iblock/53c/53c1efb54b77e25a0e7822ce12efd8d6.png		html	T-3830210-45	500			380	300	210	itprom				T-3830210-45		Есть			Есть	Простая									/upload/iblock/d17/d175ee836842faf8b0343837a50d076d.png	IP55	Есть									45	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63792	Термошкаф  T-3830210-45	63792	Y					text	/upload/iblock/53c/53c1efb54b77e25a0e7822ce12efd8d6.png		html	T-3830210-45	500			380	300	210	itprom				T-3830210-45		Есть			Есть	Простая									/upload/iblock/589/5893cbd55bff1a64a3622c5a928eda5a.png	IP55	Есть									45	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63792	Термошкаф  T-3830210-45	63792	Y					text	/upload/iblock/53c/53c1efb54b77e25a0e7822ce12efd8d6.png		html	T-3830210-45	500			380	300	210	itprom				T-3830210-45		Есть			Есть	Простая									/upload/iblock/bc2/bc2d33cd074100ea37d12c91f6a39340.png	IP55	Есть									45	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63792	Термошкаф  T-3830210-45	63792	Y					text	/upload/iblock/53c/53c1efb54b77e25a0e7822ce12efd8d6.png		html	T-3830210-45	500			380	300	210	itprom				T-3830210-45		Есть			Есть	Простая									/upload/iblock/524/524d8d1425703843c9b7ac10a5944aae.png	IP55	Есть									45	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63792	Термошкаф  T-3830210-45	63792	Y					text	/upload/iblock/53c/53c1efb54b77e25a0e7822ce12efd8d6.png		html	T-3830210-45	500			380	300	210	itprom				T-3830210-45		Есть			Есть	Простая									/upload/iblock/1d0/1d07b6d2f2c040b7d484ad6ab1f673bc.png	IP55	Есть									45	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63792	Термошкаф  T-3830210-45	63792	Y					text	/upload/iblock/53c/53c1efb54b77e25a0e7822ce12efd8d6.png		html	T-3830210-45	500			380	300	210	itprom				T-3830210-45		Есть			Есть	Простая									/upload/iblock/f7a/f7ab169c4e941176ff015c41382231ce.png	IP55	Есть									45	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63793	Термошкаф  T-3838210-100	63793	Y					text	/upload/iblock/e7a/e7ae96fab15c49a68b7267ad9c989c45.png		html	T-3838210-100	500			380	380	210	itprom				T-3838210-100		Есть			Есть	Простая									/upload/iblock/f4a/f4ab7edb6ff9f94ab1d2a931d885a906.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63793	Термошкаф  T-3838210-100	63793	Y					text	/upload/iblock/e7a/e7ae96fab15c49a68b7267ad9c989c45.png		html	T-3838210-100	500			380	380	210	itprom				T-3838210-100		Есть			Есть	Простая									/upload/iblock/e7b/e7b40da619610af9a55e530286a3d3cb.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63793	Термошкаф  T-3838210-100	63793	Y					text	/upload/iblock/e7a/e7ae96fab15c49a68b7267ad9c989c45.png		html	T-3838210-100	500			380	380	210	itprom				T-3838210-100		Есть			Есть	Простая									/upload/iblock/9d1/9d106462b6d7bcf4742cac9c329241ec.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63793	Термошкаф  T-3838210-100	63793	Y					text	/upload/iblock/e7a/e7ae96fab15c49a68b7267ad9c989c45.png		html	T-3838210-100	500			380	380	210	itprom				T-3838210-100		Есть			Есть	Простая									/upload/iblock/6e2/6e2369a05bae3d8611c8303447e1f51e.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63793	Термошкаф  T-3838210-100	63793	Y					text	/upload/iblock/e7a/e7ae96fab15c49a68b7267ad9c989c45.png		html	T-3838210-100	500			380	380	210	itprom				T-3838210-100		Есть			Есть	Простая									/upload/iblock/84e/84e8d7025aa71735e44a384df3bde79f.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63793	Термошкаф  T-3838210-100	63793	Y					text	/upload/iblock/e7a/e7ae96fab15c49a68b7267ad9c989c45.png		html	T-3838210-100	500			380	380	210	itprom				T-3838210-100		Есть			Есть	Простая									/upload/iblock/c57/c57c3f5769abeb7d20c3f584e3737b96.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63793	Термошкаф  T-3838210-100	63793	Y					text	/upload/iblock/e7a/e7ae96fab15c49a68b7267ad9c989c45.png		html	T-3838210-100	500			380	380	210	itprom				T-3838210-100		Есть			Есть	Простая									/upload/iblock/3ad/3ad82bcbf83da7c5cdf961faae76fc13.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63793	Термошкаф  T-3838210-100	63793	Y					text	/upload/iblock/e7a/e7ae96fab15c49a68b7267ad9c989c45.png		html	T-3838210-100	500			380	380	210	itprom				T-3838210-100		Есть			Есть	Простая									/upload/iblock/cd4/cd47d48a4537344aa46f0c601fca0ddb.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63794	Термошкаф  T-3860210-100	63794	Y					text	/upload/iblock/8bc/8bc3fad61e0e21bca1b9b67ba0d8a33a.png		html	T-3860210-100	500			380	600	210	itprom				T-3860210-100		Есть			Есть	Простая									/upload/iblock/26d/26d34e839adfbe71ebbced9b4edffaa0.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63794	Термошкаф  T-3860210-100	63794	Y					text	/upload/iblock/8bc/8bc3fad61e0e21bca1b9b67ba0d8a33a.png		html	T-3860210-100	500			380	600	210	itprom				T-3860210-100		Есть			Есть	Простая									/upload/iblock/32a/32a8bbfd34c7638d6da50492af947659.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63794	Термошкаф  T-3860210-100	63794	Y					text	/upload/iblock/8bc/8bc3fad61e0e21bca1b9b67ba0d8a33a.png		html	T-3860210-100	500			380	600	210	itprom				T-3860210-100		Есть			Есть	Простая									/upload/iblock/5b5/5b5bcb19f1c796d2a856f34ad62f9d34.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63794	Термошкаф  T-3860210-100	63794	Y					text	/upload/iblock/8bc/8bc3fad61e0e21bca1b9b67ba0d8a33a.png		html	T-3860210-100	500			380	600	210	itprom				T-3860210-100		Есть			Есть	Простая									/upload/iblock/a6c/a6ce1608238424de751905dd0c1489bf.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63794	Термошкаф  T-3860210-100	63794	Y					text	/upload/iblock/8bc/8bc3fad61e0e21bca1b9b67ba0d8a33a.png		html	T-3860210-100	500			380	600	210	itprom				T-3860210-100		Есть			Есть	Простая									/upload/iblock/ce1/ce1845c94db341ecfe2560943910b2ce.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63794	Термошкаф  T-3860210-100	63794	Y					text	/upload/iblock/8bc/8bc3fad61e0e21bca1b9b67ba0d8a33a.png		html	T-3860210-100	500			380	600	210	itprom				T-3860210-100		Есть			Есть	Простая									/upload/iblock/163/163769e71ac431958194b0d19f88f3e7.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63794	Термошкаф  T-3860210-100	63794	Y					text	/upload/iblock/8bc/8bc3fad61e0e21bca1b9b67ba0d8a33a.png		html	T-3860210-100	500			380	600	210	itprom				T-3860210-100		Есть			Есть	Простая									/upload/iblock/629/62906be67100a57d80d18fd94df7ffc6.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63794	Термошкаф  T-3860210-100	63794	Y					text	/upload/iblock/8bc/8bc3fad61e0e21bca1b9b67ba0d8a33a.png		html	T-3860210-100	500			380	600	210	itprom				T-3860210-100		Есть			Есть	Простая									/upload/iblock/6d4/6d41e5e118e3ea872f64429eb64ed0de.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63795	Термошкаф  T-4050210-100	63795	Y					text	/upload/iblock/b65/b651b58b0409da270f1b488a3fb72010.png		html	T-4050210-100	500			400	500	210	itprom				T-4050210-100		Есть	515		Есть	Простая									/upload/iblock/78f/78fd7066407ab2ce0844a1e97dbe81e1.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63795	Термошкаф  T-4050210-100	63795	Y					text	/upload/iblock/b65/b651b58b0409da270f1b488a3fb72010.png		html	T-4050210-100	500			400	500	210	itprom				T-4050210-100		Есть	515		Есть	Простая									/upload/iblock/366/36689a905989569ae3ca0b2ed5389737.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63795	Термошкаф  T-4050210-100	63795	Y					text	/upload/iblock/b65/b651b58b0409da270f1b488a3fb72010.png		html	T-4050210-100	500			400	500	210	itprom				T-4050210-100		Есть	515		Есть	Простая									/upload/iblock/cc4/cc43b916b557ea79fe70e22271a1f9d4.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63795	Термошкаф  T-4050210-100	63795	Y					text	/upload/iblock/b65/b651b58b0409da270f1b488a3fb72010.png		html	T-4050210-100	500			400	500	210	itprom				T-4050210-100		Есть	515		Есть	Простая									/upload/iblock/7a8/7a836c4fd96961aa060d6adb84fd2626.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63795	Термошкаф  T-4050210-100	63795	Y					text	/upload/iblock/b65/b651b58b0409da270f1b488a3fb72010.png		html	T-4050210-100	500			400	500	210	itprom				T-4050210-100		Есть	515		Есть	Простая									/upload/iblock/7c8/7c8bea45575fe2c9a3475d70eeb957f1.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63795	Термошкаф  T-4050210-100	63795	Y					text	/upload/iblock/b65/b651b58b0409da270f1b488a3fb72010.png		html	T-4050210-100	500			400	500	210	itprom				T-4050210-100		Есть	515		Есть	Простая									/upload/iblock/5f9/5f9595aff8f581186e5b49d4c523857c.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63795	Термошкаф  T-4050210-100	63795	Y					text	/upload/iblock/b65/b651b58b0409da270f1b488a3fb72010.png		html	T-4050210-100	500			400	500	210	itprom				T-4050210-100		Есть	515		Есть	Простая									/upload/iblock/169/169476427569944a7bc7fce8a95f8b3e.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63795	Термошкаф  T-4050210-100	63795	Y					text	/upload/iblock/b65/b651b58b0409da270f1b488a3fb72010.png		html	T-4050210-100	500			400	500	210	itprom				T-4050210-100		Есть	515		Есть	Простая									/upload/iblock/b3f/b3f1719563ae9ddccff7ba010ebfdfe2.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63796	Термошкаф  T-5050210-100	63796	Y					text	/upload/iblock/686/6866f29222fe51c07f89892dfad2f43a.png		html	T-5050210-100	500			500	500	210	itprom				T-5050210-100		Есть	521		Есть	Простая									/upload/iblock/0ac/0aca6254697bd853f71828981f99684d.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63796	Термошкаф  T-5050210-100	63796	Y					text	/upload/iblock/686/6866f29222fe51c07f89892dfad2f43a.png		html	T-5050210-100	500			500	500	210	itprom				T-5050210-100		Есть	521		Есть	Простая									/upload/iblock/69b/69beb52021ad943e1b61b56794f7e4a0.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63796	Термошкаф  T-5050210-100	63796	Y					text	/upload/iblock/686/6866f29222fe51c07f89892dfad2f43a.png		html	T-5050210-100	500			500	500	210	itprom				T-5050210-100		Есть	521		Есть	Простая									/upload/iblock/05c/05c0149128cfca9380cd0db8ca5a7910.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63796	Термошкаф  T-5050210-100	63796	Y					text	/upload/iblock/686/6866f29222fe51c07f89892dfad2f43a.png		html	T-5050210-100	500			500	500	210	itprom				T-5050210-100		Есть	521		Есть	Простая									/upload/iblock/2d2/2d2cd154fcaa50215c2a6ab7aa7d4a31.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63796	Термошкаф  T-5050210-100	63796	Y					text	/upload/iblock/686/6866f29222fe51c07f89892dfad2f43a.png		html	T-5050210-100	500			500	500	210	itprom				T-5050210-100		Есть	521		Есть	Простая									/upload/iblock/4fe/4fe2083a29aa7c5f564cc0a8257a5a45.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63796	Термошкаф  T-5050210-100	63796	Y					text	/upload/iblock/686/6866f29222fe51c07f89892dfad2f43a.png		html	T-5050210-100	500			500	500	210	itprom				T-5050210-100		Есть	521		Есть	Простая									/upload/iblock/741/7415e877f5cef99ab4329c752b902f46.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63796	Термошкаф  T-5050210-100	63796	Y					text	/upload/iblock/686/6866f29222fe51c07f89892dfad2f43a.png		html	T-5050210-100	500			500	500	210	itprom				T-5050210-100		Есть	521		Есть	Простая									/upload/iblock/8d9/8d9853fe79b80379355952869d022446.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63796	Термошкаф  T-5050210-100	63796	Y					text	/upload/iblock/686/6866f29222fe51c07f89892dfad2f43a.png		html	T-5050210-100	500			500	500	210	itprom				T-5050210-100		Есть	521		Есть	Простая									/upload/iblock/019/0195518e0f375cf7e33800f13b8f7737.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63797	Термошкаф  T-6038210-100	63797	Y					text	/upload/iblock/eb3/eb306a341dd67d91f1dcde01e8348c62.png		html	T-6038210-100	500			600	380	210	itprom				T-6038210-100		Есть	537		Есть	Простая									/upload/iblock/8a6/8a6f17eba8eacd1dba85115f5d623177.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63797	Термошкаф  T-6038210-100	63797	Y					text	/upload/iblock/eb3/eb306a341dd67d91f1dcde01e8348c62.png		html	T-6038210-100	500			600	380	210	itprom				T-6038210-100		Есть	537		Есть	Простая									/upload/iblock/498/49874b932aa58fc4c53a7205070f5257.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63797	Термошкаф  T-6038210-100	63797	Y					text	/upload/iblock/eb3/eb306a341dd67d91f1dcde01e8348c62.png		html	T-6038210-100	500			600	380	210	itprom				T-6038210-100		Есть	537		Есть	Простая									/upload/iblock/7fc/7fcb5c8ed0591bed2f99cfadd1831d0e.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63797	Термошкаф  T-6038210-100	63797	Y					text	/upload/iblock/eb3/eb306a341dd67d91f1dcde01e8348c62.png		html	T-6038210-100	500			600	380	210	itprom				T-6038210-100		Есть	537		Есть	Простая									/upload/iblock/042/0428172e511f229e73251dbc88cc30dd.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63797	Термошкаф  T-6038210-100	63797	Y					text	/upload/iblock/eb3/eb306a341dd67d91f1dcde01e8348c62.png		html	T-6038210-100	500			600	380	210	itprom				T-6038210-100		Есть	537		Есть	Простая									/upload/iblock/c75/c75a52fdc5d9ddb611d50bfcabbbc866.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63797	Термошкаф  T-6038210-100	63797	Y					text	/upload/iblock/eb3/eb306a341dd67d91f1dcde01e8348c62.png		html	T-6038210-100	500			600	380	210	itprom				T-6038210-100		Есть	537		Есть	Простая									/upload/iblock/9de/9decd902c15cb3491e64ea22b3d322cf.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63797	Термошкаф  T-6038210-100	63797	Y					text	/upload/iblock/eb3/eb306a341dd67d91f1dcde01e8348c62.png		html	T-6038210-100	500			600	380	210	itprom				T-6038210-100		Есть	537		Есть	Простая									/upload/iblock/953/953df9ea3a62c1781561b1083d2c6306.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63797	Термошкаф  T-6038210-100	63797	Y					text	/upload/iblock/eb3/eb306a341dd67d91f1dcde01e8348c62.png		html	T-6038210-100	500			600	380	210	itprom				T-6038210-100		Есть	537		Есть	Простая									/upload/iblock/9ea/9ea9cdf655ae93bb88f5dc65d15543a6.png	IP55	Есть									100	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63798	Термошкаф  T-6060210-150	63798	Y					text	/upload/iblock/9a3/9a30a03f304d075b47ecf3f181152e94.png		html	T-6060210-150	500			600	600	210	itprom				T-6060210-150		Есть	539		Есть	Простая									/upload/iblock/6dd/6ddb20abdeddc87b3deb45b14be70fe7.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63798	Термошкаф  T-6060210-150	63798	Y					text	/upload/iblock/9a3/9a30a03f304d075b47ecf3f181152e94.png		html	T-6060210-150	500			600	600	210	itprom				T-6060210-150		Есть	539		Есть	Простая									/upload/iblock/d25/d2521ab09eb27b0e30473afb1dff474d.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
